text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
['{The next day they were all dead but Thorn.} question: {Thorn was dead the next day.} Yes or No? answer: Ġ'],"[[2, 45152, 133, 220, 183, 51, 58, 70, 1462, 53, 22108, 49463, 864, 35, 25522, 11329, 4244, 21, 1462, 5, 220, 183, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[16],"[[0.65234375, 0.307373046875, 0.004444122314453125, 0.0031719207763671875, 0.0019521713256835938, 0.0015869140625, 0.0014200210571289062, 0.0012140274047851562, 0.0009045600891113281, 0.0008702278137207031, 0.0008678436279296875, 0.0008554458618164062, 0.0008330345153808594, 0.00078582763671875, 0.0006928443908691406, 0.0006628036499023438, 0.000644683837890625, 0.0005459785461425781, 0.00044918060302734375, 0.0004303455352783203, 0.00040221214294433594, 0.00034928321838378906, 0.00033354759216308594, 0.00029015541076660156, 0.0002810955047607422, 0.0002627372741699219, 0.0002613067626953125, 0.0002574920654296875, 0.0002453327178955078, 0.00024509429931640625, 0.0002422332763671875, 0.0002332925796508789, 0.00022971630096435547, 0.00020074844360351562, 0.00019562244415283203, 0.00019490718841552734, 0.00018024444580078125, 0.00016582012176513672, 0.00016415119171142578, 0.00016200542449951172, 0.00016129016876220703, 0.00015628337860107422, 0.00015306472778320312, 0.000152587890625, 0.0001518726348876953, 0.0001480579376220703, 0.00014400482177734375, 0.00013637542724609375, 0.00013589859008789062, 0.00012946128845214844, 0.01171875]]","[[3084, 9904, 7199, 14783, 487, 32523, 100, 10932, 36948, 1213, 1711, 33567, 133, 2362, 8346, 243, 46236, 29802, 46659, 970, 7516, 19847, 1121, 25101, 1185, 44142, 440, 170, 11329, 8275, 894, 19933, 32541, 10643, 35882, 17425, 31535, 250, 42903, 975, 597, 3216, 14541, 16991, 713, 2264, 510, 6785, 36900, 36446]]"
['{yeah but do you think he would fine the lawyer} question: {He is being fined by his own lawyer.} Yes or No? answer: Ġ'],"[[2, 45152, 42803, 53, 109, 47, 206, 37, 74, 2051, 5, 2470, 24303, 864, 35, 25522, 894, 16, 145, 10110, 30, 39, 308, 2470, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[1],"[[0.478759765625, 0.453125, 0.006420135498046875, 0.00603485107421875, 0.00534820556640625, 0.004474639892578125, 0.0026416778564453125, 0.00220489501953125, 0.001953125, 0.0014333724975585938, 0.0012216567993164062, 0.00119781494140625, 0.0009503364562988281, 0.0008935928344726562, 0.0008220672607421875, 0.0007767677307128906, 0.0007762908935546875, 0.0007615089416503906, 0.0006561279296875, 0.0006546974182128906, 0.0006518363952636719, 0.0006375312805175781, 0.0005826950073242188, 0.0005717277526855469, 0.0005574226379394531, 0.0005383491516113281, 0.0004642009735107422, 0.00046181678771972656, 0.00045299530029296875, 0.00043320655822753906, 0.00041031837463378906, 0.0003635883331298828, 0.0003635883331298828, 0.0003619194030761719, 0.00035119056701660156, 0.00034999847412109375, 0.0003216266632080078, 0.00031447410583496094, 0.00030875205993652344, 0.000301361083984375, 0.00029468536376953125, 0.00029397010803222656, 0.0002925395965576172, 0.0002760887145996094, 0.0002682209014892578, 0.0002613067626953125, 0.00025343894958496094, 0.0002524852752685547, 0.0002503395080566406, 0.00021946430206298828, 0.017578125]]","[[3084, 9904, 100, 7199, 14783, 32523, 10932, 487, 894, 8346, 1711, 7516, 8275, 243, 17425, 46236, 32541, 33567, 2362, 36948, 133, 1185, 35882, 10643, 1121, 14541, 970, 2264, 25101, 250, 1213, 1106, 170, 975, 42903, 29802, 597, 46659, 9690, 791, 19933, 32476, 510, 45435, 6209, 3216, 31535, 6766, 2709, 3972]]"
"['{Jeff Rutherford, Trylon Communications  (212) 725-2295 jeffru@tryloncommunications.com} question: {Jeff Rutherford just got fired from Trylon so his contacts are not working anymore.} Yes or No? answer: Ġ']","[[2, 45152, 19663, 22232, 6, 11087, 10849, 6076, 1437, 36, 22145, 43, 262, 1244, 12, 2036, 4015, 4112, 3145, 2070, 1039, 33869, 10849, 42718, 4, 175, 24303, 864, 35, 25522, 19663, 22232, 95, 300, 2277, 31, 11087, 10849, 98, 39, 9872, 32, 45, 447, 5988, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[2],"[[0.56884765625, 0.40380859375, 0.0030231475830078125, 0.00203704833984375, 0.0018167495727539062, 0.0017147064208984375, 0.001369476318359375, 0.0010709762573242188, 0.0005884170532226562, 0.00054931640625, 0.00045609474182128906, 0.00042819976806640625, 0.00038313865661621094, 0.0003757476806640625, 0.0003387928009033203, 0.0003211498260498047, 0.0003075599670410156, 0.00030350685119628906, 0.00027751922607421875, 0.0002770423889160156, 0.0002582073211669922, 0.0002371072769165039, 0.00023663043975830078, 0.00023555755615234375, 0.00023317337036132812, 0.00023233890533447266, 0.00022876262664794922, 0.00020742416381835938, 0.0002033710479736328, 0.0002009868621826172, 0.00019347667694091797, 0.00018978118896484375, 0.00017726421356201172, 0.00017082691192626953, 0.0001418590545654297, 0.0001380443572998047, 0.00012791156768798828, 0.00012576580047607422, 0.00011849403381347656, 0.0001150369644165039, 0.00010609626770019531, 0.00010436773300170898, 0.00010305643081665039, 0.00010204315185546875, 0.0001004934310913086, 9.566545486450195e-05, 9.28640365600586e-05, 8.976459503173828e-05, 8.231401443481445e-05, 8.171796798706055e-05, 0.0068359375]]","[[3084, 9904, 7199, 32523, 100, 14783, 487, 10932, 33567, 46236, 29802, 2362, 243, 1213, 8346, 36948, 440, 7516, 970, 31535, 32541, 1711, 1185, 3216, 25101, 19847, 46659, 1121, 133, 8275, 17425, 170, 41010, 975, 894, 2264, 35882, 250, 10643, 42903, 14541, 597, 19933, 44142, 12350, 13449, 6766, 9690, 713, 791]]"
"['{Maryland has a lot to trumpet, Bergmark added. } question: {Maryland is struggling.} Yes or No? answer: Ġ']","[[2, 45152, 24877, 1245, 34, 10, 319, 7, 32909, 6, 15303, 6920, 355, 4, 35524, 864, 35, 25522, 24877, 1245, 16, 3306, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[3],"[[0.51171875, 0.45654296875, 0.0030002593994140625, 0.002899169921875, 0.0020961761474609375, 0.0011644363403320312, 0.0009174346923828125, 0.0009021759033203125, 0.0008063316345214844, 0.0006151199340820312, 0.0006093978881835938, 0.0005140304565429688, 0.0004742145538330078, 0.00041174888610839844, 0.0004086494445800781, 0.00036025047302246094, 0.0003578662872314453, 0.0003573894500732422, 0.0003445148468017578, 0.00033354759216308594, 0.0003323554992675781, 0.00032711029052734375, 0.0003142356872558594, 0.000263214111328125, 0.00026226043701171875, 0.00025463104248046875, 0.0002422332763671875, 0.0002313852310180664, 0.0002090930938720703, 0.0002034902572631836, 0.00020229816436767578, 0.00020170211791992188, 0.00020134449005126953, 0.00019800662994384766, 0.00019419193267822266, 0.00018453598022460938, 0.00017917156219482422, 0.00017881393432617188, 0.000171661376953125, 0.0001614093780517578, 0.0001556873321533203, 0.00012683868408203125, 0.0001220703125, 0.0001214146614074707, 0.0001176595687866211, 0.00011551380157470703, 0.00011205673217773438, 0.00011080503463745117, 0.0001035928726196289, 9.566545486450195e-05, 0.00927734375]]","[[3084, 9904, 7199, 32523, 14783, 100, 36948, 10932, 487, 243, 8346, 970, 32541, 1711, 29802, 8275, 133, 46659, 7516, 170, 46236, 25101, 19847, 17425, 597, 2264, 10643, 1121, 9690, 14541, 19933, 1213, 33567, 3216, 2362, 250, 32476, 42903, 440, 1185, 975, 6209, 41010, 12350, 31535, 510, 495, 1708, 6766, 448]]"
['{Industrious CW-armed terrorists could kill thousands of New York subway riders in a day.} question: {An attack on the quiet New York subway would result in minimal casualties. } Yes or No? answer: Ġ'],"[[2, 45152, 36926, 39554, 17660, 12, 17651, 7263, 115, 3549, 1583, 9, 188, 469, 15604, 7887, 11, 10, 183, 49463, 864, 35, 25522, 4688, 908, 15, 5, 5128, 188, 469, 15604, 74, 898, 11, 9865, 12675, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[4],"[[0.489501953125, 0.455322265625, 0.00623321533203125, 0.006168365478515625, 0.0019350051879882812, 0.0017843246459960938, 0.001354217529296875, 0.0012197494506835938, 0.001148223876953125, 0.0011053085327148438, 0.0010957717895507812, 0.00104522705078125, 0.0009436607360839844, 0.0009226799011230469, 0.0008387565612792969, 0.0008339881896972656, 0.000823974609375, 0.0006127357482910156, 0.0005650520324707031, 0.0005583763122558594, 0.0005307197570800781, 0.0005292892456054688, 0.0004851818084716797, 0.0004715919494628906, 0.0004711151123046875, 0.00045680999755859375, 0.0004367828369140625, 0.00042057037353515625, 0.0004169940948486328, 0.00039196014404296875, 0.00035834312438964844, 0.00035309791564941406, 0.00033402442932128906, 0.000331878662109375, 0.0002932548522949219, 0.0002884864807128906, 0.0002849102020263672, 0.0002803802490234375, 0.0002760887145996094, 0.0002574920654296875, 0.00023174285888671875, 0.00022089481353759766, 0.000217437744140625, 0.00021314620971679688, 0.00019419193267822266, 0.00019407272338867188, 0.0001863241195678711, 0.00018036365509033203, 0.00017964839935302734, 0.00017821788787841797, 0.01611328125]]","[[3084, 9904, 7199, 32523, 487, 100, 29802, 36948, 10932, 14783, 25101, 1121, 970, 243, 1711, 46659, 133, 32476, 8275, 33567, 8346, 170, 3216, 32541, 440, 1185, 17425, 250, 7516, 19933, 35882, 9690, 10643, 1106, 46236, 1213, 13449, 2264, 2362, 19847, 14541, 1640, 41010, 713, 46149, 38423, 448, 31535, 6209, 16991]]"
"[""{i tend to not want to go anywhere after that but this way you know you can go to the fitness center right from work and they have aerobics and you know all this machines and all that sort of stuff we're not we're not high rollers like Dallas we don't have a pool but} question: {The fitness center has a pool and nothing else.} Yes or No? answer: Ġ""]","[[2, 45152, 118, 3805, 7, 45, 236, 7, 213, 4558, 71, 14, 53, 42, 169, 47, 216, 47, 64, 213, 7, 5, 5704, 1312, 235, 31, 173, 8, 51, 33, 16482, 2413, 2857, 8, 47, 216, 70, 42, 6271, 8, 70, 14, 2345, 9, 2682, 52, 214, 45, 52, 214, 45, 239, 3825, 268, 101, 3160, 52, 218, 75, 33, 10, 3716, 53, 24303, 864, 35, 25522, 133, 5704, 1312, 34, 10, 3716, 8, 1085, 1493, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[5],"[[0.517578125, 0.458740234375, 0.002117156982421875, 0.0016222000122070312, 0.0015239715576171875, 0.0014667510986328125, 0.0012445449829101562, 0.0010023117065429688, 0.0004284381866455078, 0.0004165172576904297, 0.00040721893310546875, 0.0003924369812011719, 0.0003771781921386719, 0.00037384033203125, 0.00036644935607910156, 0.00035381317138671875, 0.00032448768615722656, 0.0003185272216796875, 0.0003094673156738281, 0.00029277801513671875, 0.0002872943878173828, 0.00028061866760253906, 0.0002789497375488281, 0.000274658203125, 0.0002608299255371094, 0.00020837783813476562, 0.0001983642578125, 0.0001779794692993164, 0.00017511844635009766, 0.00016641616821289062, 0.0001646280288696289, 0.00016355514526367188, 0.0001575946807861328, 0.00015270709991455078, 0.00014257431030273438, 0.00012981891632080078, 0.000125885009765625, 0.0001150369644165039, 0.00010776519775390625, 0.00010448694229125977, 0.00010180473327636719, 8.624792098999023e-05, 8.398294448852539e-05, 8.052587509155273e-05, 7.963180541992188e-05, 7.826089859008789e-05, 7.730722427368164e-05, 7.677078247070312e-05, 7.641315460205078e-05, 7.581710815429688e-05, 0.005859375]]","[[3084, 9904, 32523, 7199, 14783, 10932, 100, 487, 8346, 1711, 36948, 7516, 33567, 3216, 170, 46236, 2362, 1185, 440, 243, 970, 19847, 29802, 32541, 8275, 133, 17425, 25101, 1121, 10643, 41010, 2264, 975, 14541, 46659, 250, 19933, 597, 713, 9690, 31535, 32476, 1213, 26752, 1106, 44142, 510, 42903, 5096, 46149]]"
"['{Most beaches protected from the open ocean have rowboats, canoes, or pedalos for rent by the hour.} question: {There are beaches protected from the open ocean. } Yes or No? answer: Ġ']","[[2, 45152, 2895, 11487, 4371, 31, 5, 490, 6444, 33, 3236, 34015, 6, 64, 8013, 6, 50, 26965, 366, 13, 5956, 30, 5, 1946, 49463, 864, 35, 25522, 970, 32, 11487, 4371, 31, 5, 490, 6444, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[9],[6],"[[0.7001953125, 0.256103515625, 0.00634765625, 0.004322052001953125, 0.003147125244140625, 0.0018863677978515625, 0.0012969970703125, 0.001186370849609375, 0.00107574462890625, 0.0010662078857421875, 0.0009927749633789062, 0.0009822845458984375, 0.0009503364562988281, 0.0007228851318359375, 0.0006279945373535156, 0.0006136894226074219, 0.0006127357482910156, 0.0004780292510986328, 0.0004665851593017578, 0.0004532337188720703, 0.0004267692565917969, 0.0004088878631591797, 0.00039386749267578125, 0.0003871917724609375, 0.0003581047058105469, 0.00035071372985839844, 0.000331878662109375, 0.0003299713134765625, 0.0002949237823486328, 0.00027489662170410156, 0.0002732276916503906, 0.00024437904357910156, 0.00023698806762695312, 0.0002319812774658203, 0.00021541118621826172, 0.00018846988677978516, 0.00018548965454101562, 0.00017571449279785156, 0.0001615285873413086, 0.00015938282012939453, 0.00015461444854736328, 0.00015401840209960938, 0.0001538991928100586, 0.0001474618911743164, 0.00013446807861328125, 0.00012552738189697266, 0.0001245737075805664, 0.00012314319610595703, 0.0001227855682373047, 0.00012046098709106445, 0.00927734375]]","[[9904, 3084, 32523, 7199, 14783, 10932, 970, 487, 46236, 100, 36948, 243, 33567, 8346, 25101, 32541, 29802, 3216, 1711, 19933, 133, 1185, 7516, 17425, 10643, 8275, 46659, 1121, 1213, 41010, 32476, 19847, 9690, 170, 975, 2264, 250, 35882, 440, 46149, 14541, 42903, 31535, 2362, 510, 16991, 6209, 597, 1106, 2709]]"
"[""{Increased cost must also be considered with regard to the President's proposal.} question: {There was no cost increase that needs to be considered.} Yes or No? answer: Ġ""]","[[2, 45152, 46636, 701, 531, 67, 28, 1687, 19, 6203, 7, 5, 270, 18, 2570, 49463, 864, 35, 25522, 970, 21, 117, 701, 712, 14, 782, 7, 28, 1687, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[7],"[[0.4736328125, 0.457763671875, 0.00817108154296875, 0.006710052490234375, 0.00540924072265625, 0.00299835205078125, 0.0022525787353515625, 0.0018053054809570312, 0.001476287841796875, 0.00112152099609375, 0.0010280609130859375, 0.0009508132934570312, 0.0008945465087890625, 0.0008797645568847656, 0.0008749961853027344, 0.0008473396301269531, 0.0007448196411132812, 0.00067138671875, 0.0005970001220703125, 0.0005888938903808594, 0.000560760498046875, 0.0005211830139160156, 0.0005130767822265625, 0.0005130767822265625, 0.0004978179931640625, 0.0004634857177734375, 0.0004353523254394531, 0.0003981590270996094, 0.0003829002380371094, 0.00038170814514160156, 0.0003647804260253906, 0.00035500526428222656, 0.0003514289855957031, 0.0003368854522705078, 0.0003204345703125, 0.0003159046173095703, 0.0002963542938232422, 0.0002925395965576172, 0.00028967857360839844, 0.00028824806213378906, 0.0002658367156982422, 0.0002627372741699219, 0.0002529621124267578, 0.0002510547637939453, 0.00024771690368652344, 0.00023293495178222656, 0.00022983551025390625, 0.00022077560424804688, 0.0002162456512451172, 0.0002117156982421875, 0.0205078125]]","[[3084, 9904, 7199, 970, 32523, 100, 487, 133, 243, 29802, 8346, 1711, 33567, 9690, 14783, 19847, 1121, 36948, 13449, 250, 10932, 170, 19933, 17425, 1185, 25101, 32476, 10643, 34985, 46659, 713, 46236, 7516, 2362, 41010, 2264, 3216, 1106, 8275, 35882, 2709, 37128, 440, 597, 1213, 16991, 1620, 38294, 6323, 32541]]"
"[""{Participants believed that boards need to do a better job of identifying their constituencies and understanding and addressing their concerns.} question: {Participants believe that the board is doing a great job and they don't need to change.} Yes or No? answer: Ġ""]","[[2, 45152, 44759, 3277, 2047, 14, 6904, 240, 7, 109, 10, 357, 633, 9, 9397, 49, 22449, 8, 2969, 8, 6477, 49, 1379, 49463, 864, 35, 25522, 44759, 3277, 679, 14, 5, 792, 16, 608, 10, 372, 633, 8, 51, 218, 75, 240, 7, 464, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[8],"[[0.5126953125, 0.46484375, 0.004673004150390625, 0.0022735595703125, 0.0009579658508300781, 0.0009274482727050781, 0.0007882118225097656, 0.0006265640258789062, 0.0005917549133300781, 0.00034546852111816406, 0.00031280517578125, 0.00031113624572753906, 0.0003027915954589844, 0.0003008842468261719, 0.0002951622009277344, 0.0002849102020263672, 0.00028061866760253906, 0.0002562999725341797, 0.0002562999725341797, 0.00023436546325683594, 0.00022673606872558594, 0.00022268295288085938, 0.0002148151397705078, 0.0002079010009765625, 0.00019443035125732422, 0.00016021728515625, 0.0001552104949951172, 0.00015461444854736328, 0.00014090538024902344, 0.00013971328735351562, 0.0001380443572998047, 0.00013709068298339844, 0.00013589859008789062, 0.00012791156768798828, 0.0001271963119506836, 0.0001251697540283203, 0.00010919570922851562, 0.00010824203491210938, 0.00010585784912109375, 0.0001042485237121582, 9.328126907348633e-05, 7.861852645874023e-05, 7.408857345581055e-05, 7.301568984985352e-05, 6.854534149169922e-05, 6.705522537231445e-05, 5.9723854064941406e-05, 5.650520324707031e-05, 5.27501106262207e-05, 5.125999450683594e-05, 0.0048828125]]","[[3084, 9904, 32523, 7199, 10932, 100, 14783, 487, 33567, 17425, 2362, 3216, 8275, 970, 1213, 36948, 440, 8346, 243, 1711, 133, 29802, 46236, 25101, 1121, 9690, 32541, 170, 12350, 250, 46659, 32476, 10643, 19847, 41010, 19933, 1185, 7516, 14541, 16991, 2264, 975, 713, 13449, 597, 6766, 1106, 510, 46149, 35882]]"
"['{The foundations of the fort can still be seen, but artifacts from the site are displayed in the Huntly House Museum in Edinburgh.} question: {The artifacts have been bought collectively by an individual.} Yes or No? answer: Ġ']","[[2, 45152, 133, 16733, 9, 5, 15016, 64, 202, 28, 450, 6, 53, 23150, 31, 5, 1082, 32, 7899, 11, 5, 7567, 352, 446, 4355, 11, 9652, 49463, 864, 35, 25522, 133, 23150, 33, 57, 2162, 14332, 30, 41, 1736, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[9],"[[0.521484375, 0.461669921875, 0.002315521240234375, 0.0013074874877929688, 0.00113677978515625, 0.0010747909545898438, 0.0005831718444824219, 0.0005655288696289062, 0.00042557716369628906, 0.0003345012664794922, 0.0002906322479248047, 0.0002734661102294922, 0.00026106834411621094, 0.00024318695068359375, 0.00022733211517333984, 0.00021195411682128906, 0.00020682811737060547, 0.00018727779388427734, 0.0001710653305053711, 0.00016796588897705078, 0.00016617774963378906, 0.00016510486602783203, 0.00015497207641601562, 0.00015020370483398438, 0.00014960765838623047, 0.00014770030975341797, 0.00013768672943115234, 0.00013577938079833984, 0.00012445449829101562, 0.00011444091796875, 0.0001118779182434082, 0.00011116266250610352, 0.000110626220703125, 0.00010275840759277344, 9.900331497192383e-05, 9.655952453613281e-05, 9.638071060180664e-05, 8.13603401184082e-05, 7.575750350952148e-05, 6.848573684692383e-05, 6.598234176635742e-05, 6.347894668579102e-05, 6.115436553955078e-05, 6.008148193359375e-05, 5.710124969482422e-05, 5.3822994232177734e-05, 5.370378494262695e-05, 4.750490188598633e-05, 4.7266483306884766e-05, 4.70280647277832e-05, 0.00390625]]","[[3084, 9904, 32523, 7199, 10932, 14783, 487, 100, 33567, 46236, 36948, 2362, 970, 29802, 440, 3216, 243, 17425, 133, 1711, 1213, 8346, 25101, 32541, 1185, 1121, 8275, 46659, 41010, 10643, 975, 19847, 7516, 170, 32476, 19933, 250, 9690, 2264, 597, 31535, 510, 14541, 1640, 13449, 3684, 2709, 16991, 35882, 45038]]"
"[""{This year's gathering is limited to lawyers and paralegals working for legal aid organizations.} question: {The gathering this year is limited to lawyers and paralegals who work for legal aid organizations.} Yes or No? answer: Ġ""]","[[2, 45152, 713, 76, 18, 5660, 16, 1804, 7, 3969, 8, 2242, 1627, 571, 1536, 447, 13, 1030, 2887, 2665, 49463, 864, 35, 25522, 133, 5660, 42, 76, 16, 1804, 7, 3969, 8, 2242, 1627, 571, 1536, 54, 173, 13, 1030, 2887, 2665, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[9],[10],"[[0.51806640625, 0.463623046875, 0.0019817352294921875, 0.0017271041870117188, 0.0016641616821289062, 0.0008502006530761719, 0.0006737709045410156, 0.0005159378051757812, 0.0003590583801269531, 0.0003361701965332031, 0.00030040740966796875, 0.0002841949462890625, 0.00027561187744140625, 0.00027441978454589844, 0.000263214111328125, 0.00024700164794921875, 0.00022554397583007812, 0.00021696090698242188, 0.00021326541900634766, 0.00018846988677978516, 0.00018668174743652344, 0.00018644332885742188, 0.00018405914306640625, 0.0001760721206665039, 0.00015032291412353516, 0.0001437664031982422, 0.00012791156768798828, 0.00012671947479248047, 0.00012189149856567383, 0.00012129545211791992, 0.00011670589447021484, 0.00010859966278076172, 0.00010597705841064453, 9.846687316894531e-05, 9.143352508544922e-05, 8.958578109741211e-05, 8.90493392944336e-05, 8.797645568847656e-05, 8.082389831542969e-05, 7.456541061401367e-05, 7.236003875732422e-05, 6.80088996887207e-05, 6.556510925292969e-05, 6.240606307983398e-05, 6.23464584350586e-05, 5.5670738220214844e-05, 5.334615707397461e-05, 5.125999450683594e-05, 4.89354133605957e-05, 4.51207160949707e-05, 0.0048828125]]","[[9904, 3084, 32523, 7199, 10932, 14783, 487, 100, 3216, 33567, 29802, 36948, 970, 46236, 2362, 440, 17425, 243, 1711, 41010, 8275, 8346, 1121, 133, 25101, 170, 32541, 19933, 46659, 1185, 7516, 9690, 19847, 10643, 1213, 32476, 2264, 713, 975, 510, 597, 250, 2709, 31535, 42903, 14541, 791, 13449, 16991, 1106]]"
"[""{Israel's best accommodation option, according to many travellers, and usually the first stopping place for visiting heads of state.} question: {It is the best hotel in Israel.} Yes or No? answer: Ġ""]","[[2, 45152, 20517, 18, 275, 11607, 1973, 6, 309, 7, 171, 18268, 6, 8, 2333, 5, 78, 8197, 317, 13, 3918, 3885, 9, 194, 49463, 864, 35, 25522, 243, 16, 5, 275, 2303, 11, 1870, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[9],[11],"[[0.67236328125, 0.296142578125, 0.003726959228515625, 0.00305938720703125, 0.0016870498657226562, 0.0014743804931640625, 0.0010004043579101562, 0.00098419189453125, 0.0007472038269042969, 0.000743865966796875, 0.0007219314575195312, 0.00058746337890625, 0.0005745887756347656, 0.0005564689636230469, 0.0005278587341308594, 0.0005068778991699219, 0.0004451274871826172, 0.00040984153747558594, 0.000377655029296875, 0.00034880638122558594, 0.0002853870391845703, 0.00027680397033691406, 0.0002658367156982422, 0.00025963783264160156, 0.0002522468566894531, 0.0002503395080566406, 0.0002359151840209961, 0.00023496150970458984, 0.0002187490463256836, 0.0002123117446899414, 0.00020003318786621094, 0.00019931793212890625, 0.00018644332885742188, 0.00018262863159179688, 0.00018143653869628906, 0.0001627206802368164, 0.00016021728515625, 0.00015938282012939453, 0.00013947486877441406, 0.00013875961303710938, 0.00012302398681640625, 0.00010949373245239258, 0.0001074075698852539, 9.590387344360352e-05, 9.018182754516602e-05, 8.654594421386719e-05, 8.511543273925781e-05, 8.362531661987305e-05, 8.356571197509766e-05, 8.350610733032227e-05, 0.0078125]]","[[9904, 3084, 32523, 7199, 10932, 14783, 100, 243, 33567, 487, 25101, 36948, 46236, 17425, 133, 970, 8346, 3216, 1121, 32541, 1711, 10643, 29802, 32476, 8275, 19933, 41010, 975, 46659, 1185, 170, 7516, 250, 9690, 12350, 2362, 35882, 16991, 440, 1213, 19847, 2264, 1106, 713, 6209, 36900, 29774, 42903, 46149, 14541]]"
