text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
['{yeah but do you think he would fine the lawyer} question: {He is being fined by his own lawyer.} Yes or No? answer: Ġ'],"[[2, 45152, 42803, 53, 109, 47, 206, 37, 74, 2051, 5, 2470, 24303, 864, 35, 25522, 894, 16, 145, 10110, 30, 39, 308, 2470, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[1],"[[0.59033203125, 0.389892578125, 0.0016956329345703125, 0.0010881423950195312, 0.0009531974792480469, 0.0006246566772460938, 0.0005545616149902344, 0.00045752525329589844, 0.000385284423828125, 0.0003807544708251953, 0.0003559589385986328, 0.00034689903259277344, 0.0003104209899902344, 0.00028705596923828125, 0.0002410411834716797, 0.00022125244140625, 0.00022017955780029297, 0.00021946430206298828, 0.00018596649169921875, 0.00018477439880371094, 0.00017845630645751953, 0.00017023086547851562, 0.00016450881958007812, 0.00015723705291748047, 0.00015342235565185547, 0.00015211105346679688, 0.00015175342559814453, 0.00015115737915039062, 0.00014650821685791016, 0.00014078617095947266, 0.00011914968490600586, 0.00010782480239868164, 9.691715240478516e-05, 9.47117805480957e-05, 9.465217590332031e-05, 9.226799011230469e-05, 9.131431579589844e-05, 9.131431579589844e-05, 9.107589721679688e-05, 8.96453857421875e-05, 8.803606033325195e-05, 8.594989776611328e-05, 8.45789909362793e-05, 8.368492126464844e-05, 8.320808410644531e-05, 8.296966552734375e-05, 8.165836334228516e-05, 8.165836334228516e-05, 8.153915405273438e-05, 7.903575897216797e-05, 0.0078125]]","[[3084, 9904, 100, 7199, 14541, 243, 487, 133, 894, 13449, 7516, 1185, 14783, 1106, 250, 10643, 2264, 673, 1711, 6766, 1121, 597, 22491, 713, 12375, 8275, 510, 495, 17425, 8346, 448, 6209, 10932, 29802, 37128, 7608, 2362, 104, 44241, 50118, 35882, 36948, 19933, 970, 3216, 42903, 27847, 16991, 20328, 3972]]"
"['{Jeff Rutherford, Trylon Communications  (212) 725-2295 jeffru@tryloncommunications.com} question: {Jeff Rutherford just got fired from Trylon so his contacts are not working anymore.} Yes or No? answer: Ġ']","[[2, 45152, 19663, 22232, 6, 11087, 10849, 6076, 1437, 36, 22145, 43, 262, 1244, 12, 2036, 4015, 4112, 3145, 2070, 1039, 33869, 10849, 42718, 4, 175, 24303, 864, 35, 25522, 19663, 22232, 95, 300, 2277, 31, 11087, 10849, 98, 39, 9872, 32, 45, 447, 5988, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[2],"[[0.521484375, 0.464599609375, 0.0012540817260742188, 0.000766754150390625, 0.0006203651428222656, 0.0004642009735107422, 0.0003497600555419922, 0.0003457069396972656, 0.00024890899658203125, 0.00023376941680908203, 0.00021529197692871094, 0.00019991397857666016, 0.00017273426055908203, 0.00016820430755615234, 0.0001583099365234375, 0.0001455545425415039, 0.0001436471939086914, 0.0001304149627685547, 0.0001289844512939453, 0.00012600421905517578, 0.0001220703125, 0.00010311603546142578, 0.00010079145431518555, 0.00010073184967041016, 9.924173355102539e-05, 9.834766387939453e-05, 8.535385131835938e-05, 8.529424667358398e-05, 8.463859558105469e-05, 8.404254913330078e-05, 8.118152618408203e-05, 8.040666580200195e-05, 8.016824722290039e-05, 8.004903793334961e-05, 7.903575897216797e-05, 7.772445678710938e-05, 7.152557373046875e-05, 7.098913192749023e-05, 7.027387619018555e-05, 6.866455078125e-05, 6.777048110961914e-05, 6.532669067382812e-05, 6.389617919921875e-05, 6.121397018432617e-05, 6.014108657836914e-05, 5.906820297241211e-05, 5.888938903808594e-05, 5.698204040527344e-05, 5.644559860229492e-05, 5.614757537841797e-05, 0.005859375]]","[[3084, 9904, 7199, 100, 14541, 13449, 243, 487, 1185, 6766, 14783, 713, 36948, 31535, 597, 133, 29802, 44241, 894, 1106, 5975, 7516, 170, 250, 50118, 12375, 495, 2264, 440, 673, 1711, 975, 35882, 10932, 8275, 6715, 33567, 565, 3216, 9685, 510, 20328, 347, 8346, 22491, 725, 104, 1213, 10004, 1121]]"
"['{Maryland has a lot to trumpet, Bergmark added. } question: {Maryland is struggling.} Yes or No? answer: Ġ']","[[2, 45152, 24877, 1245, 34, 10, 319, 7, 32909, 6, 15303, 6920, 355, 4, 35524, 864, 35, 25522, 24877, 1245, 16, 3306, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[3],"[[0.77001953125, 0.2244873046875, 0.0006260871887207031, 0.00039315223693847656, 0.0002206563949584961, 0.00020360946655273438, 0.0001760721206665039, 0.0001533031463623047, 0.0001271963119506836, 8.7738037109375e-05, 8.624792098999023e-05, 7.790327072143555e-05, 6.526708602905273e-05, 5.6803226470947266e-05, 5.6624412536621094e-05, 5.46574592590332e-05, 5.3942203521728516e-05, 5.310773849487305e-05, 5.3048133850097656e-05, 4.410743713378906e-05, 4.190206527709961e-05, 3.743171691894531e-05, 3.737211227416992e-05, 3.504753112792969e-05, 3.439188003540039e-05, 3.361701965332031e-05, 3.1828880310058594e-05, 3.159046173095703e-05, 3.141164779663086e-05, 3.135204315185547e-05, 3.11732292175293e-05, 3.063678741455078e-05, 2.956390380859375e-05, 2.9206275939941406e-05, 2.8967857360839844e-05, 2.849102020263672e-05, 2.6464462280273438e-05, 2.6047229766845703e-05, 2.5033950805664062e-05, 2.4318695068359375e-05, 2.378225326538086e-05, 2.3603439331054688e-05, 2.3603439331054688e-05, 2.3543834686279297e-05, 2.2709369659423828e-05, 2.2232532501220703e-05, 2.2113323211669922e-05, 2.187490463256836e-05, 2.1696090698242188e-05, 2.0802021026611328e-05, 0.001953125]]","[[3084, 9904, 7199, 487, 14541, 673, 13449, 100, 243, 133, 14783, 250, 7516, 1185, 104, 6766, 713, 440, 14563, 448, 495, 1121, 22491, 29802, 565, 36948, 597, 170, 37128, 1106, 8275, 8346, 510, 12375, 725, 5975, 50118, 13624, 19933, 2895, 2264, 31535, 2847, 387, 9685, 2362, 10004, 3216, 10643, 791]]"
['{Industrious CW-armed terrorists could kill thousands of New York subway riders in a day.} question: {An attack on the quiet New York subway would result in minimal casualties. } Yes or No? answer: Ġ'],"[[2, 45152, 36926, 39554, 17660, 12, 17651, 7263, 115, 3549, 1583, 9, 188, 469, 15604, 7887, 11, 10, 183, 49463, 864, 35, 25522, 4688, 908, 15, 5, 5128, 188, 469, 15604, 74, 898, 11, 9865, 12675, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[4],"[[0.5234375, 0.46826171875, 0.0012578964233398438, 0.0008044242858886719, 0.00025153160095214844, 0.00020205974578857422, 0.00019741058349609375, 0.00016057491302490234, 0.0001342296600341797, 0.00012969970703125, 0.00011014938354492188, 0.00010633468627929688, 0.00010484457015991211, 9.816884994506836e-05, 8.83936882019043e-05, 8.505582809448242e-05, 8.505582809448242e-05, 8.159875869750977e-05, 7.933378219604492e-05, 7.921457290649414e-05, 6.73532485961914e-05, 6.663799285888672e-05, 6.568431854248047e-05, 6.562471389770508e-05, 6.073713302612305e-05, 5.84721565246582e-05, 5.6862831115722656e-05, 5.358457565307617e-05, 5.3048133850097656e-05, 5.137920379638672e-05, 4.982948303222656e-05, 4.881620407104492e-05, 4.851818084716797e-05, 4.8220157623291016e-05, 4.667043685913086e-05, 4.6253204345703125e-05, 4.553794860839844e-05, 4.404783248901367e-05, 4.225969314575195e-05, 4.184246063232422e-05, 4.0590763092041016e-05, 3.731250762939453e-05, 3.713369369506836e-05, 3.641843795776367e-05, 3.612041473388672e-05, 3.5643577575683594e-05, 3.5643577575683594e-05, 3.528594970703125e-05, 3.522634506225586e-05, 3.427267074584961e-05, 0.0029296875]]","[[3084, 9904, 14541, 7199, 100, 36948, 243, 133, 487, 673, 13449, 14783, 250, 35882, 29802, 1185, 2895, 1106, 44241, 1121, 12375, 19933, 32458, 713, 510, 14563, 3216, 22491, 25101, 7516, 9685, 6766, 170, 10004, 50118, 495, 1711, 32541, 104, 970, 2264, 440, 4688, 7608, 8275, 448, 975, 17425, 6323, 6209]]"
"[""{i tend to not want to go anywhere after that but this way you know you can go to the fitness center right from work and they have aerobics and you know all this machines and all that sort of stuff we're not we're not high rollers like Dallas we don't have a pool but} question: {The fitness center has a pool and nothing else.} Yes or No? answer: Ġ""]","[[2, 45152, 118, 3805, 7, 45, 236, 7, 213, 4558, 71, 14, 53, 42, 169, 47, 216, 47, 64, 213, 7, 5, 5704, 1312, 235, 31, 173, 8, 51, 33, 16482, 2413, 2857, 8, 47, 216, 70, 42, 6271, 8, 70, 14, 2345, 9, 2682, 52, 214, 45, 52, 214, 45, 239, 3825, 268, 101, 3160, 52, 218, 75, 33, 10, 3716, 53, 24303, 864, 35, 25522, 133, 5704, 1312, 34, 10, 3716, 8, 1085, 1493, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[5],"[[0.66015625, 0.3271484375, 0.0010557174682617188, 0.0008974075317382812, 0.0008940696716308594, 0.0006513595581054688, 0.0004425048828125, 0.0004181861877441406, 0.00027751922607421875, 0.0002627372741699219, 0.0002465248107910156, 0.0002015829086303711, 0.00017547607421875, 0.0001653432846069336, 0.00013685226440429688, 0.00013148784637451172, 0.0001220703125, 0.00011688470840454102, 0.00011610984802246094, 0.00011217594146728516, 0.00010794401168823242, 0.00010651350021362305, 0.00010520219802856445, 9.97781753540039e-05, 9.018182754516602e-05, 9.000301361083984e-05, 8.952617645263672e-05, 7.963180541992188e-05, 7.867813110351562e-05, 7.82012939453125e-05, 7.432699203491211e-05, 7.31348991394043e-05, 7.092952728271484e-05, 7.015466690063477e-05, 6.961822509765625e-05, 6.645917892456055e-05, 6.604194641113281e-05, 6.55055046081543e-05, 6.35385513305664e-05, 6.341934204101562e-05, 5.906820297241211e-05, 5.6743621826171875e-05, 5.638599395751953e-05, 5.513429641723633e-05, 5.4895877838134766e-05, 5.3822994232177734e-05, 5.316734313964844e-05, 5.131959915161133e-05, 5.1081180572509766e-05, 4.851818084716797e-05, 0.00390625]]","[[3084, 9904, 7199, 14783, 100, 487, 14541, 7516, 1185, 243, 673, 13449, 170, 440, 8346, 133, 250, 6766, 3216, 1106, 713, 30612, 50118, 8275, 975, 26752, 2847, 29802, 2264, 2362, 46236, 33082, 510, 104, 5975, 597, 1711, 448, 2387, 22491, 10643, 6785, 10932, 970, 42903, 1121, 3684, 495, 12375, 2709]]"
"['{Most beaches protected from the open ocean have rowboats, canoes, or pedalos for rent by the hour.} question: {There are beaches protected from the open ocean. } Yes or No? answer: Ġ']","[[2, 45152, 2895, 11487, 4371, 31, 5, 490, 6444, 33, 3236, 34015, 6, 64, 8013, 6, 50, 26965, 366, 13, 5956, 30, 5, 1946, 49463, 864, 35, 25522, 970, 32, 11487, 4371, 31, 5, 490, 6444, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[9],[6],"[[0.81640625, 0.1798095703125, 0.0002570152282714844, 0.00017976760864257812, 0.00017523765563964844, 0.00014710426330566406, 0.00011909008026123047, 0.0001175999641418457, 0.00010460615158081055, 8.89897346496582e-05, 7.528066635131836e-05, 7.039308547973633e-05, 6.020069122314453e-05, 6.014108657836914e-05, 5.9664249420166016e-05, 5.0008296966552734e-05, 4.8995018005371094e-05, 4.2557716369628906e-05, 3.987550735473633e-05, 3.8743019104003906e-05, 3.796815872192383e-05, 3.731250762939453e-05, 3.445148468017578e-05, 3.30805778503418e-05, 3.236532211303711e-05, 3.1828880310058594e-05, 2.9385089874267578e-05, 2.7835369110107422e-05, 2.6404857635498047e-05, 2.6047229766845703e-05, 2.4378299713134766e-05, 2.2232532501220703e-05, 2.1398067474365234e-05, 2.1159648895263672e-05, 2.0802021026611328e-05, 2.0325183868408203e-05, 2.0205974578857422e-05, 1.8417835235595703e-05, 1.8358230590820312e-05, 1.823902130126953e-05, 1.7821788787841797e-05, 1.7702579498291016e-05, 1.7642974853515625e-05, 1.7464160919189453e-05, 1.7404556274414062e-05, 1.722574234008789e-05, 1.71661376953125e-05, 1.704692840576172e-05, 1.6987323760986328e-05, 1.6868114471435547e-05, 0.00146484375]]","[[9904, 3084, 7199, 36948, 14541, 100, 487, 14783, 673, 3216, 243, 1185, 7516, 133, 2895, 250, 13449, 713, 29802, 10643, 975, 50118, 1106, 8275, 10932, 565, 510, 970, 19933, 46236, 104, 6209, 495, 25101, 448, 32541, 1121, 16991, 3684, 1711, 44241, 13624, 6323, 22491, 10004, 725, 597, 33567, 2387, 41010]]"
"[""{Increased cost must also be considered with regard to the President's proposal.} question: {There was no cost increase that needs to be considered.} Yes or No? answer: Ġ""]","[[2, 45152, 46636, 701, 531, 67, 28, 1687, 19, 6203, 7, 5, 270, 18, 2570, 49463, 864, 35, 25522, 970, 21, 117, 701, 712, 14, 782, 7, 28, 1687, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[7],"[[0.54541015625, 0.445068359375, 0.000980377197265625, 0.000408172607421875, 0.0003991127014160156, 0.0003228187561035156, 0.00031876564025878906, 0.0003025531768798828, 0.00026917457580566406, 0.00021600723266601562, 0.0002149343490600586, 0.00015103816986083984, 0.00013339519500732422, 9.822845458984375e-05, 9.208917617797852e-05, 9.208917617797852e-05, 9.202957153320312e-05, 8.982419967651367e-05, 8.112192153930664e-05, 7.832050323486328e-05, 7.832050323486328e-05, 7.671117782592773e-05, 7.456541061401367e-05, 7.200241088867188e-05, 7.18832015991211e-05, 6.848573684692383e-05, 6.574392318725586e-05, 6.467103958129883e-05, 6.389617919921875e-05, 6.35981559753418e-05, 5.745887756347656e-05, 5.638599395751953e-05, 5.4836273193359375e-05, 5.4836273193359375e-05, 5.4836273193359375e-05, 5.346536636352539e-05, 5.2988529205322266e-05, 5.221366882324219e-05, 5.14984130859375e-05, 5.030632019042969e-05, 4.9591064453125e-05, 4.929304122924805e-05, 4.83393669128418e-05, 4.786252975463867e-05, 4.678964614868164e-05, 4.547834396362305e-05, 4.4286251068115234e-05, 4.398822784423828e-05, 4.291534423828125e-05, 4.190206527709961e-05, 0.00341796875]]","[[3084, 9904, 7199, 487, 29802, 14541, 133, 100, 673, 243, 13449, 250, 36948, 713, 50118, 39254, 6766, 970, 1106, 1185, 1121, 14563, 22491, 34985, 3216, 37128, 510, 30612, 44241, 14783, 16991, 104, 33567, 597, 9685, 8275, 170, 7516, 440, 725, 448, 347, 19933, 495, 10643, 2264, 10004, 3684, 2895, 20328]]"
"[""{Participants believed that boards need to do a better job of identifying their constituencies and understanding and addressing their concerns.} question: {Participants believe that the board is doing a great job and they don't need to change.} Yes or No? answer: Ġ""]","[[2, 45152, 44759, 3277, 2047, 14, 6904, 240, 7, 109, 10, 357, 633, 9, 9397, 49, 22449, 8, 2969, 8, 6477, 49, 1379, 49463, 864, 35, 25522, 44759, 3277, 679, 14, 5, 792, 16, 608, 10, 372, 633, 8, 51, 218, 75, 240, 7, 464, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[8],"[[0.58740234375, 0.400390625, 0.0008301734924316406, 0.0008177757263183594, 0.0004429817199707031, 0.0003185272216796875, 0.0003077983856201172, 0.00030303001403808594, 0.00023865699768066406, 0.00023853778839111328, 0.0002231597900390625, 0.00020825862884521484, 0.0001939535140991211, 0.00018930435180664062, 0.0001544952392578125, 0.00014579296112060547, 0.00014472007751464844, 0.00013625621795654297, 0.000125885009765625, 0.00012093782424926758, 0.000118255615234375, 0.00010436773300170898, 0.00010353326797485352, 9.578466415405273e-05, 8.96453857421875e-05, 8.940696716308594e-05, 8.404254913330078e-05, 8.112192153930664e-05, 7.867813110351562e-05, 7.742643356323242e-05, 7.68899917602539e-05, 7.396936416625977e-05, 7.31348991394043e-05, 7.140636444091797e-05, 6.937980651855469e-05, 6.93202018737793e-05, 6.371736526489258e-05, 6.23464584350586e-05, 6.115436553955078e-05, 6.0677528381347656e-05, 6.0439109802246094e-05, 5.9604644775390625e-05, 5.805492401123047e-05, 5.4895877838134766e-05, 5.453824996948242e-05, 5.3822994232177734e-05, 5.352497100830078e-05, 5.173683166503906e-05, 5.143880844116211e-05, 4.976987838745117e-05, 0.0048828125]]","[[3084, 9904, 7199, 487, 14541, 100, 16991, 673, 243, 39254, 133, 29802, 250, 14563, 13449, 6766, 9685, 2895, 104, 510, 713, 1121, 44241, 22491, 12375, 17425, 1185, 1106, 970, 36948, 565, 1213, 14783, 440, 25101, 6323, 3216, 42061, 347, 448, 3684, 597, 975, 1711, 30558, 35882, 8275, 2264, 19933, 170]]"
"['{The foundations of the fort can still be seen, but artifacts from the site are displayed in the Huntly House Museum in Edinburgh.} question: {The artifacts have been bought collectively by an individual.} Yes or No? answer: Ġ']","[[2, 45152, 133, 16733, 9, 5, 15016, 64, 202, 28, 450, 6, 53, 23150, 31, 5, 1082, 32, 7899, 11, 5, 7567, 352, 446, 4355, 11, 9652, 49463, 864, 35, 25522, 133, 23150, 33, 57, 2162, 14332, 30, 41, 1736, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[9],[9],"[[0.56103515625, 0.431884765625, 0.0007653236389160156, 0.00030303001403808594, 0.0002465248107910156, 0.00023508071899414062, 0.00018894672393798828, 0.00016450881958007812, 0.0001537799835205078, 0.00012201070785522461, 0.00011748075485229492, 0.00011718273162841797, 0.00011420249938964844, 0.00011146068572998047, 0.00010514259338378906, 0.00010317564010620117, 6.99162483215332e-05, 6.443262100219727e-05, 5.8591365814208984e-05, 5.751848220825195e-05, 5.608797073364258e-05, 5.608797073364258e-05, 5.5670738220214844e-05, 5.1975250244140625e-05, 4.595518112182617e-05, 4.482269287109375e-05, 4.267692565917969e-05, 4.0590763092041016e-05, 4.0411949157714844e-05, 4.00543212890625e-05, 3.9517879486083984e-05, 3.88026237487793e-05, 3.725290298461914e-05, 3.68952751159668e-05, 3.641843795776367e-05, 3.600120544433594e-05, 3.355741500854492e-05, 3.319978713989258e-05, 3.30805778503418e-05, 3.24249267578125e-05, 3.1948089599609375e-05, 2.9087066650390625e-05, 2.9027462005615234e-05, 2.7358531951904297e-05, 2.7239322662353516e-05, 2.7000904083251953e-05, 2.7000904083251953e-05, 2.5928020477294922e-05, 2.5570392608642578e-05, 2.5391578674316406e-05, 0.0029296875]]","[[3084, 9904, 7199, 487, 133, 44241, 14541, 100, 673, 29802, 510, 36948, 250, 243, 6766, 13449, 1121, 713, 104, 3216, 448, 33567, 1185, 14783, 4741, 440, 40839, 565, 33239, 9685, 50118, 1106, 7516, 6323, 1213, 10004, 10932, 2895, 19933, 37128, 347, 2387, 975, 2709, 5975, 495, 12375, 22491, 4688, 1711]]"
"[""{This year's gathering is limited to lawyers and paralegals working for legal aid organizations.} question: {The gathering this year is limited to lawyers and paralegals who work for legal aid organizations.} Yes or No? answer: Ġ""]","[[2, 45152, 713, 76, 18, 5660, 16, 1804, 7, 3969, 8, 2242, 1627, 571, 1536, 447, 13, 1030, 2887, 2665, 49463, 864, 35, 25522, 133, 5660, 42, 76, 16, 1804, 7, 3969, 8, 2242, 1627, 571, 1536, 54, 173, 13, 1030, 2887, 2665, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[9],[10],"[[0.80810546875, 0.1881103515625, 0.0002288818359375, 0.00016689300537109375, 0.00010955333709716797, 0.00010877847671508789, 0.00010216236114501953, 9.047985076904297e-05, 8.207559585571289e-05, 7.94529914855957e-05, 7.551908493041992e-05, 6.937980651855469e-05, 6.639957427978516e-05, 6.127357482910156e-05, 5.65648078918457e-05, 5.125999450683594e-05, 5.036592483520508e-05, 4.9591064453125e-05, 4.83393669128418e-05, 4.51207160949707e-05, 4.291534423828125e-05, 4.1604042053222656e-05, 4.124641418457031e-05, 3.790855407714844e-05, 3.546476364135742e-05, 3.3020973205566406e-05, 3.1054019927978516e-05, 3.0100345611572266e-05, 2.8789043426513672e-05, 2.753734588623047e-05, 2.6285648345947266e-05, 2.6106834411621094e-05, 2.5987625122070312e-05, 2.5570392608642578e-05, 2.5153160095214844e-05, 2.181529998779297e-05, 2.1338462829589844e-05, 2.1278858184814453e-05, 2.0623207092285156e-05, 2.0623207092285156e-05, 2.0265579223632812e-05, 1.990795135498047e-05, 1.9788742065429688e-05, 1.9490718841552734e-05, 1.9431114196777344e-05, 1.919269561767578e-05, 1.8656253814697266e-05, 1.7881393432617188e-05, 1.710653305053711e-05, 1.6748905181884766e-05, 0.00146484375]]","[[9904, 3084, 7199, 100, 3216, 14783, 487, 133, 14541, 243, 13449, 250, 713, 19933, 50118, 975, 7516, 10932, 1106, 36948, 673, 1185, 8275, 41010, 104, 6209, 510, 1711, 10004, 46236, 565, 1121, 170, 29802, 6766, 20328, 10643, 3684, 33567, 12375, 2709, 7608, 32541, 6715, 2895, 495, 1640, 32523, 448, 970]]"
"[""{Israel's best accommodation option, according to many travellers, and usually the first stopping place for visiting heads of state.} question: {It is the best hotel in Israel.} Yes or No? answer: Ġ""]","[[2, 45152, 20517, 18, 275, 11607, 1973, 6, 309, 7, 171, 18268, 6, 8, 2333, 5, 78, 8197, 317, 13, 3918, 3885, 9, 194, 49463, 864, 35, 25522, 243, 16, 5, 275, 2303, 11, 1870, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[9],[11],"[[0.83251953125, 0.1640625, 0.0002503395080566406, 0.0001671314239501953, 0.00011748075485229492, 0.00011628866195678711, 0.00010949373245239258, 0.00010645389556884766, 0.00010609626770019531, 8.654594421386719e-05, 6.502866744995117e-05, 6.330013275146484e-05, 5.042552947998047e-05, 4.225969314575195e-05, 3.88026237487793e-05, 3.743171691894531e-05, 3.635883331298828e-05, 3.552436828613281e-05, 3.516674041748047e-05, 3.445148468017578e-05, 3.427267074584961e-05, 2.962350845336914e-05, 2.950429916381836e-05, 2.8252601623535156e-05, 2.5272369384765625e-05, 2.4974346160888672e-05, 2.384185791015625e-05, 2.378225326538086e-05, 2.294778823852539e-05, 2.288818359375e-05, 2.1338462829589844e-05, 2.104043960571289e-05, 2.092123031616211e-05, 2.0742416381835938e-05, 2.0682811737060547e-05, 2.0384788513183594e-05, 2.0325183868408203e-05, 1.9371509552001953e-05, 1.8894672393798828e-05, 1.823902130126953e-05, 1.811981201171875e-05, 1.806020736694336e-05, 1.7404556274414062e-05, 1.6987323760986328e-05, 1.627206802368164e-05, 1.6033649444580078e-05, 1.5854835510253906e-05, 1.5616416931152344e-05, 1.5497207641601562e-05, 1.5437602996826172e-05, 0.00146484375]]","[[9904, 3084, 14541, 7199, 100, 487, 673, 243, 3216, 133, 250, 14783, 2895, 713, 510, 27735, 104, 1185, 7516, 36948, 1106, 975, 10004, 10643, 50118, 565, 725, 10932, 19933, 1121, 6209, 13449, 32541, 30612, 448, 12375, 25101, 35882, 17425, 170, 8346, 6766, 44241, 29802, 970, 13624, 347, 31535, 41010, 46236]]"
