text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
['{The audience wanted to see her struggle.} question: {The audience really wanted to see her do well. } Yes or No? answer: Ġ'],"[[2, 45152, 133, 2437, 770, 7, 192, 69, 3860, 49463, 864, 35, 25522, 133, 2437, 269, 770, 7, 192, 69, 109, 157, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[4],"[[0.53076171875, 0.44775390625, 0.0016727447509765625, 0.0015096664428710938, 0.001110076904296875, 0.0011005401611328125, 0.0010290145874023438, 0.0007433891296386719, 0.0006170272827148438, 0.0005526542663574219, 0.0004949569702148438, 0.0004875659942626953, 0.0003235340118408203, 0.0002994537353515625, 0.0002911090850830078, 0.0002827644348144531, 0.0002732276916503906, 0.0002551078796386719, 0.00025177001953125, 0.0002428293228149414, 0.00023674964904785156, 0.0002243518829345703, 0.0001983642578125, 0.00019228458404541016, 0.00018393993377685547, 0.00017380714416503906, 0.0001729726791381836, 0.00016307830810546875, 0.00015938282012939453, 0.00015819072723388672, 0.00015676021575927734, 0.00014352798461914062, 0.00014317035675048828, 0.00013387203216552734, 0.000118255615234375, 0.00011420249938964844, 0.00010156631469726562, 0.00010144710540771484, 0.00010013580322265625, 9.918212890625e-05, 9.691715240478516e-05, 8.96453857421875e-05, 8.785724639892578e-05, 8.505582809448242e-05, 7.975101470947266e-05, 7.873773574829102e-05, 7.480382919311523e-05, 7.37905502319336e-05, 7.259845733642578e-05, 7.218122482299805e-05, 0.005859375]]","[[3084, 9904, 7199, 14541, 243, 100, 2515, 14783, 39254, 16991, 10932, 487, 440, 29802, 133, 3216, 6323, 32541, 250, 10643, 1185, 2362, 13449, 1711, 2895, 7516, 35882, 104, 970, 170, 12350, 8346, 1213, 50118, 32476, 32523, 17425, 713, 6766, 38980, 1121, 46236, 8275, 13624, 31535, 36948, 33239, 7608, 1106, 32458]]"
"['{Do you know the saying, We\'re all grown-ups here?} question: {I know that you frequently use the saying ""We\'re all grown-ups here.""} Yes or No? answer: Ġ']","[[2, 45152, 8275, 47, 216, 5, 584, 6, 166, 214, 70, 3831, 12, 4489, 259, 116, 24303, 864, 35, 25522, 100, 216, 14, 47, 5705, 304, 5, 584, 22, 170, 214, 70, 3831, 12, 4489, 259, 72, 24303, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[5],"[[0.5185546875, 0.464599609375, 0.0013561248779296875, 0.001232147216796875, 0.0012006759643554688, 0.0006213188171386719, 0.0005235671997070312, 0.0005125999450683594, 0.00047206878662109375, 0.0004622936248779297, 0.0003654956817626953, 0.00032830238342285156, 0.0002505779266357422, 0.00023639202117919922, 0.0002111196517944336, 0.0002105236053466797, 0.00018644332885742188, 0.00018262863159179688, 0.00017642974853515625, 0.00016832351684570312, 0.00016307830810546875, 0.0001615285873413086, 0.00015473365783691406, 0.00015103816986083984, 0.000148773193359375, 0.0001455545425415039, 0.0001354217529296875, 0.00013434886932373047, 0.00012069940567016602, 0.00010979175567626953, 0.00010663270950317383, 0.00010371208190917969, 0.00010138750076293945, 9.763240814208984e-05, 9.381771087646484e-05, 9.357929229736328e-05, 9.316205978393555e-05, 9.22083854675293e-05, 9.03010368347168e-05, 8.14199447631836e-05, 8.046627044677734e-05, 7.766485214233398e-05, 7.557868957519531e-05, 7.492303848266602e-05, 7.37309455871582e-05, 7.30752944946289e-05, 7.146596908569336e-05, 6.967782974243164e-05, 6.693601608276367e-05, 6.41942024230957e-05, 0.0048828125]]","[[3084, 9904, 100, 7199, 14541, 243, 39254, 170, 14783, 29802, 487, 16991, 1185, 113, 32541, 10932, 3216, 440, 10643, 8346, 6323, 250, 1711, 13449, 12350, 7516, 22491, 36948, 970, 2362, 133, 13624, 35882, 2895, 713, 6766, 104, 3684, 8275, 1121, 19933, 33239, 46236, 32476, 50118, 32458, 108, 31535, 32523, 40671]]"
"['{In the frame game, nuance is almost always a loser.} question: {Nuance is great.} Yes or No? answer: Ġ']","[[2, 45152, 1121, 5, 5120, 177, 6, 37784, 16, 818, 460, 10, 22650, 49463, 864, 35, 25522, 487, 257, 2389, 16, 372, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[6],"[[0.68212890625, 0.305908203125, 0.0009756088256835938, 0.0006604194641113281, 0.0006394386291503906, 0.0005249977111816406, 0.0005040168762207031, 0.00047707557678222656, 0.000423431396484375, 0.000415802001953125, 0.00035190582275390625, 0.00029397010803222656, 0.00019109249114990234, 0.00018036365509033203, 0.0001354217529296875, 0.0001342296600341797, 0.0001285076141357422, 0.00012242794036865234, 0.00011879205703735352, 0.00011813640594482422, 0.0001138448715209961, 0.000110626220703125, 0.00010287761688232422, 0.00010001659393310547, 9.387731552124023e-05, 8.952617645263672e-05, 8.749961853027344e-05, 8.374452590942383e-05, 8.058547973632812e-05, 7.671117782592773e-05, 7.534027099609375e-05, 6.818771362304688e-05, 6.681680679321289e-05, 6.335973739624023e-05, 6.312131881713867e-05, 6.216764450073242e-05, 6.079673767089844e-05, 5.930662155151367e-05, 4.9233436584472656e-05, 4.9114227294921875e-05, 4.774332046508789e-05, 4.756450653076172e-05, 4.70280647277832e-05, 4.5299530029296875e-05, 4.3332576751708984e-05, 4.315376281738281e-05, 4.291534423828125e-05, 4.285573959350586e-05, 4.2498111724853516e-05, 4.082918167114258e-05, 0.00341796875]]","[[3084, 9904, 7199, 243, 14541, 487, 16991, 39254, 13449, 14783, 100, 29802, 440, 32541, 7516, 36948, 2362, 33239, 10932, 22491, 3216, 1185, 6323, 12350, 970, 8346, 10643, 2895, 250, 1711, 14563, 133, 6766, 46236, 19933, 170, 13624, 31535, 38980, 32523, 104, 42903, 50118, 1121, 35882, 37128, 46659, 8275, 10365, 25101]]"
"[""{Even NASA's most enthusiastic supporters must admit that the early promise of this program has been unfulfilled.} question: {The early promise shown by the program hasn't been fulfilled.} Yes or No? answer: Ġ""]","[[2, 45152, 8170, 6109, 18, 144, 15947, 2732, 531, 8109, 14, 5, 419, 4198, 9, 42, 586, 34, 57, 542, 2650, 13268, 49463, 864, 35, 25522, 133, 419, 4198, 2343, 30, 5, 586, 2282, 75, 57, 20218, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[8],[7],"[[0.595703125, 0.3935546875, 0.0009360313415527344, 0.00064849853515625, 0.00044083595275878906, 0.0004372596740722656, 0.0004191398620605469, 0.00036025047302246094, 0.00025534629821777344, 0.0002532005310058594, 0.00023567676544189453, 0.00020813941955566406, 0.0001920461654663086, 0.00018918514251708984, 0.0001575946807861328, 0.00015223026275634766, 0.00011837482452392578, 0.0001176595687866211, 0.00011420249938964844, 0.00010710954666137695, 9.85264778137207e-05, 9.083747863769531e-05, 8.791685104370117e-05, 8.630752563476562e-05, 8.612871170043945e-05, 8.302927017211914e-05, 7.814168930053711e-05, 7.349252700805664e-05, 7.319450378417969e-05, 7.033348083496094e-05, 6.908178329467773e-05, 6.622076034545898e-05, 6.55055046081543e-05, 6.23464584350586e-05, 6.091594696044922e-05, 5.936622619628906e-05, 5.8650970458984375e-05, 5.835294723510742e-05, 5.78761100769043e-05, 5.7220458984375e-05, 5.638599395751953e-05, 5.435943603515625e-05, 5.370378494262695e-05, 5.2809715270996094e-05, 5.1975250244140625e-05, 5.14984130859375e-05, 5.0902366638183594e-05, 4.953145980834961e-05, 4.863739013671875e-05, 4.756450653076172e-05, 0.00341796875]]","[[9904, 3084, 14541, 7199, 39254, 243, 16991, 29802, 487, 100, 14783, 3216, 36948, 10932, 13449, 32541, 12350, 10643, 440, 32458, 6323, 32476, 970, 250, 7516, 133, 8346, 2895, 1711, 46659, 6766, 40566, 37128, 14563, 1121, 1185, 46236, 40671, 22491, 113, 33239, 2362, 104, 50118, 25101, 13624, 7608, 35882, 10787, 170]]"
['{Fascinating combination of continental European and Jamaican styles.} question: {A pleasing fusion of styles both Jamaican and continental European} Yes or No? answer: Ġ'],"[[2, 45152, 597, 8631, 15647, 4069, 9, 19570, 796, 8, 17978, 12657, 11019, 49463, 864, 35, 25522, 250, 25234, 24904, 9, 11019, 258, 17978, 12657, 8, 19570, 796, 24303, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[8],[8],"[[0.5380859375, 0.444580078125, 0.0021724700927734375, 0.0018548965454101562, 0.0012254714965820312, 0.0006918907165527344, 0.0006413459777832031, 0.0005135536193847656, 0.0004749298095703125, 0.00036525726318359375, 0.00034117698669433594, 0.00030493736267089844, 0.0002715587615966797, 0.00022363662719726562, 0.0002130270004272461, 0.000186920166015625, 0.00018584728240966797, 0.00016772747039794922, 0.00013267993927001953, 0.0001251697540283203, 0.00012373924255371094, 0.00011581182479858398, 0.0001156926155090332, 0.00010675191879272461, 0.0001024007797241211, 0.0001017451286315918, 0.00010019540786743164, 9.733438491821289e-05, 9.644031524658203e-05, 9.441375732421875e-05, 9.387731552124023e-05, 9.065866470336914e-05, 8.994340896606445e-05, 8.571147918701172e-05, 8.440017700195312e-05, 8.344650268554688e-05, 7.987022399902344e-05, 7.849931716918945e-05, 7.838010787963867e-05, 7.480382919311523e-05, 7.31348991394043e-05, 7.194280624389648e-05, 6.943941116333008e-05, 6.920099258422852e-05, 6.878376007080078e-05, 6.836652755737305e-05, 6.449222564697266e-05, 6.389617919921875e-05, 6.097555160522461e-05, 6.026029586791992e-05, 0.0048828125]]","[[9904, 3084, 16991, 39254, 7199, 14541, 243, 100, 29802, 14783, 10932, 487, 3216, 32541, 12350, 440, 13449, 7516, 2362, 33239, 250, 2895, 8346, 40671, 6323, 133, 10643, 22491, 25101, 36948, 50118, 970, 1185, 6766, 32476, 14563, 104, 46236, 113, 170, 1711, 4420, 1121, 19933, 32523, 35882, 3684, 8275, 1213, 37128]]"
"['{The Centre also houses a bookstore, coffeehouse, restaurant, and cinema.} question: {There is no coffeehouse located in the Centre. } Yes or No? answer: Ġ']","[[2, 45152, 133, 2521, 67, 3960, 10, 33007, 6, 3895, 3138, 6, 2391, 6, 8, 11605, 49463, 864, 35, 25522, 970, 16, 117, 3895, 3138, 2034, 11, 5, 2521, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[9],"[[0.560546875, 0.4267578125, 0.001041412353515625, 0.0007033348083496094, 0.0005922317504882812, 0.0005769729614257812, 0.0004780292510986328, 0.0004742145538330078, 0.0003693103790283203, 0.00028705596923828125, 0.0002675056457519531, 0.00025177001953125, 0.00023114681243896484, 0.00016224384307861328, 0.00015628337860107422, 0.00015461444854736328, 0.00014603137969970703, 0.00014388561248779297, 0.00013887882232666016, 0.00012969970703125, 0.00011390447616577148, 0.00011086463928222656, 0.00010877847671508789, 0.00010007619857788086, 9.924173355102539e-05, 9.912252426147461e-05, 9.709596633911133e-05, 9.60230827331543e-05, 9.328126907348633e-05, 8.881092071533203e-05, 8.821487426757812e-05, 8.791685104370117e-05, 8.749961853027344e-05, 8.171796798706055e-05, 8.130073547363281e-05, 7.75456428527832e-05, 6.943941116333008e-05, 6.890296936035156e-05, 6.729364395141602e-05, 6.651878356933594e-05, 6.61611557006836e-05, 6.55055046081543e-05, 6.22868537902832e-05, 6.0558319091796875e-05, 5.805492401123047e-05, 5.53131103515625e-05, 5.525350570678711e-05, 5.322694778442383e-05, 5.167722702026367e-05, 5.1081180572509766e-05, 0.00390625]]","[[3084, 9904, 7199, 14541, 29802, 39254, 243, 100, 487, 16991, 10932, 13449, 14783, 440, 3216, 970, 2362, 50118, 32541, 133, 36948, 10643, 33239, 12350, 250, 7516, 170, 1213, 1185, 22491, 14563, 6323, 113, 2895, 1711, 104, 35882, 37128, 8346, 6766, 31535, 46659, 32458, 1121, 32476, 8275, 7608, 19933, 713, 19847]]"
"['{For example, an audit cannot create certainty in an environment where there is no certainty.} question: {Audits always create certainty } Yes or No? answer: Ġ']","[[2, 45152, 2709, 1246, 6, 41, 8491, 1395, 1045, 15233, 11, 41, 1737, 147, 89, 16, 117, 15233, 49463, 864, 35, 25522, 37779, 2629, 460, 1045, 15233, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[10],"[[0.70166015625, 0.28466796875, 0.001041412353515625, 0.0008687973022460938, 0.0007338523864746094, 0.0007266998291015625, 0.0006532669067382812, 0.000598907470703125, 0.000579833984375, 0.0003898143768310547, 0.0003859996795654297, 0.00037479400634765625, 0.00034880638122558594, 0.0003368854522705078, 0.0002853870391845703, 0.0002180337905883789, 0.00014889240264892578, 0.00013124942779541016, 0.00012493133544921875, 0.00012063980102539062, 0.00011390447616577148, 0.00010567903518676758, 9.655952453613281e-05, 9.5367431640625e-05, 9.250640869140625e-05, 8.559226989746094e-05, 8.487701416015625e-05, 8.445978164672852e-05, 8.243322372436523e-05, 8.147954940795898e-05, 7.808208465576172e-05, 7.176399230957031e-05, 7.045269012451172e-05, 6.389617919921875e-05, 6.300210952758789e-05, 6.258487701416016e-05, 6.109476089477539e-05, 5.990266799926758e-05, 5.728006362915039e-05, 5.5730342864990234e-05, 5.501508712768555e-05, 5.459785461425781e-05, 5.459785461425781e-05, 5.418062210083008e-05, 5.078315734863281e-05, 5.0187110900878906e-05, 4.9233436584472656e-05, 4.887580871582031e-05, 4.494190216064453e-05, 4.458427429199219e-05, 0.00341796875]]","[[3084, 9904, 7199, 39254, 440, 2362, 16991, 14541, 10932, 13449, 100, 243, 487, 3216, 29802, 14783, 50118, 10643, 32541, 33239, 6323, 970, 22491, 1185, 4420, 250, 2895, 133, 12350, 36948, 8346, 7516, 170, 13624, 1711, 37128, 40671, 1121, 19933, 113, 6766, 104, 32476, 8275, 1213, 9685, 31535, 35882, 713, 32523]]"
"[""{Initially, increasing saving and investment adds to the capital stock and boosts worker productivity and the economy's rate of growth.} question: {One way to increase capital stock is to increase savings and investment.} Yes or No? answer: Ġ""]","[[2, 45152, 42052, 6, 2284, 6549, 8, 915, 3639, 7, 5, 812, 388, 8, 25941, 5015, 8106, 8, 5, 866, 18, 731, 9, 434, 49463, 864, 35, 25522, 3762, 169, 7, 712, 812, 388, 16, 7, 712, 4522, 8, 915, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[8],[11],"[[0.5185546875, 0.46728515625, 0.0011444091796875, 0.0010557174682617188, 0.0008978843688964844, 0.0006833076477050781, 0.0005931854248046875, 0.00037860870361328125, 0.0003323554992675781, 0.0002944469451904297, 0.00027108192443847656, 0.00026106834411621094, 0.00023555755615234375, 0.00022172927856445312, 0.00020182132720947266, 0.00019073486328125, 0.00017082691192626953, 0.00016939640045166016, 0.0001506805419921875, 0.00014531612396240234, 0.0001367330551147461, 0.00013375282287597656, 0.0001252889633178711, 0.00012350082397460938, 0.00012058019638061523, 0.00011795759201049805, 0.00010627508163452148, 0.00010389089584350586, 0.00010085105895996094, 9.506940841674805e-05, 8.83936882019043e-05, 8.52346420288086e-05, 8.338689804077148e-05, 8.273124694824219e-05, 8.100271224975586e-05, 8.046627044677734e-05, 7.897615432739258e-05, 7.87973403930664e-05, 7.849931716918945e-05, 7.528066635131836e-05, 7.277727127075195e-05, 6.80088996887207e-05, 6.580352783203125e-05, 6.330013275146484e-05, 5.733966827392578e-05, 5.692243576049805e-05, 5.65648078918457e-05, 5.364418029785156e-05, 5.310773849487305e-05, 5.2034854888916016e-05, 0.00439453125]]","[[9904, 3084, 7199, 16991, 14541, 39254, 243, 29802, 100, 6323, 487, 3216, 10932, 14783, 13449, 440, 32541, 10643, 33239, 2895, 36948, 250, 32476, 133, 50118, 970, 12350, 1185, 2362, 32458, 25101, 1121, 40671, 35882, 113, 10787, 104, 8346, 19933, 7516, 1711, 13624, 22491, 713, 170, 6766, 14563, 4420, 32523, 7608]]"
"[""{and not really interested in some of the like the Terminator or some of the Schwarzenegger  stuff i just} question: {I don't really like Terminator movies.} Yes or No? answer: Ġ""]","[[2, 45152, 463, 45, 269, 2509, 11, 103, 9, 5, 101, 5, 41318, 50, 103, 9, 5, 28797, 1437, 2682, 939, 95, 24303, 864, 35, 25522, 100, 218, 75, 269, 101, 41318, 4133, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[8],[12],"[[0.5029296875, 0.482666015625, 0.0009045600891113281, 0.0008573532104492188, 0.0008158683776855469, 0.0008029937744140625, 0.0006475448608398438, 0.0005345344543457031, 0.0004336833953857422, 0.0003998279571533203, 0.0003707408905029297, 0.0003554821014404297, 0.00034308433532714844, 0.0003376007080078125, 0.00032639503479003906, 0.00025177001953125, 0.00020229816436767578, 0.00019371509552001953, 0.00018346309661865234, 0.00018262863159179688, 0.00016069412231445312, 0.00015687942504882812, 0.00014412403106689453, 0.0001342296600341797, 0.00010925531387329102, 0.00010102987289428711, 0.00010097026824951172, 0.00010037422180175781, 9.673833847045898e-05, 9.483098983764648e-05, 8.720159530639648e-05, 8.529424667358398e-05, 8.356571197509766e-05, 8.32676887512207e-05, 7.593631744384766e-05, 7.295608520507812e-05, 6.836652755737305e-05, 6.681680679321289e-05, 6.520748138427734e-05, 6.449222564697266e-05, 6.377696990966797e-05, 6.097555160522461e-05, 6.0677528381347656e-05, 5.984306335449219e-05, 5.882978439331055e-05, 5.745887756347656e-05, 5.620718002319336e-05, 5.555152893066406e-05, 5.507469177246094e-05, 5.1140785217285156e-05, 0.00390625]]","[[9904, 3084, 7199, 100, 14783, 14541, 39254, 487, 16991, 29802, 243, 10932, 3216, 13449, 32541, 440, 6766, 2362, 7516, 12350, 22491, 1185, 8346, 33082, 33239, 46236, 10643, 36948, 1711, 31535, 7608, 970, 6323, 50118, 250, 8275, 113, 32476, 1213, 4420, 133, 40671, 14563, 170, 42903, 104, 35882, 38980, 32458, 975]]"
"[""{yeah yeah it was saw a few bears} question: {I didn't see any bears.} Yes or No? answer: Ġ""]","[[2, 45152, 42803, 11380, 24, 21, 794, 10, 367, 10361, 24303, 864, 35, 25522, 100, 399, 75, 192, 143, 10361, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[8],[13],"[[0.53076171875, 0.4560546875, 0.0010766983032226562, 0.0008482933044433594, 0.0006546974182128906, 0.0005474090576171875, 0.0005154609680175781, 0.0004782676696777344, 0.0004093647003173828, 0.00039196014404296875, 0.0003592967987060547, 0.00034689903259277344, 0.00032401084899902344, 0.0002486705780029297, 0.00021827220916748047, 0.00018966197967529297, 0.0001742839813232422, 0.00016438961029052734, 0.00015676021575927734, 0.0001544952392578125, 0.00014781951904296875, 0.0001302957534790039, 0.00012946128845214844, 0.00011807680130004883, 0.00011080503463745117, 0.00011056661605834961, 9.66787338256836e-05, 9.036064147949219e-05, 8.934736251831055e-05, 8.922815322875977e-05, 8.487701416015625e-05, 8.45193862915039e-05, 8.058547973632812e-05, 7.998943328857422e-05, 7.56978988647461e-05, 7.277727127075195e-05, 7.051229476928711e-05, 6.902217864990234e-05, 6.633996963500977e-05, 6.61015510559082e-05, 6.461143493652344e-05, 6.377696990966797e-05, 5.793571472167969e-05, 5.608797073364258e-05, 5.561113357543945e-05, 5.310773849487305e-05, 5.263090133666992e-05, 4.941225051879883e-05, 4.750490188598633e-05, 4.7147274017333984e-05, 0.00341796875]]","[[3084, 9904, 14783, 14541, 7199, 243, 10932, 100, 487, 32541, 13449, 39254, 29802, 7516, 2362, 16991, 8346, 10643, 440, 3216, 46236, 1185, 113, 36948, 42903, 38980, 1711, 22491, 33082, 6323, 970, 250, 35882, 6766, 12350, 104, 31535, 32476, 133, 170, 1213, 7608, 33239, 37128, 36900, 50118, 46659, 975, 4420, 32523]]"
"['{To assist federal managers, the Committee published guiding principles and key issues for implementing GPRA.} question: {The Committee published guiding principles and key issues to assist federal managers.} Yes or No? answer: Ġ']","[[2, 45152, 3972, 3991, 752, 4389, 6, 5, 1674, 1027, 17769, 7797, 8, 762, 743, 13, 9704, 12571, 4396, 49463, 864, 35, 25522, 133, 1674, 1027, 17769, 7797, 8, 762, 743, 7, 3991, 752, 4389, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[8],[14],"[[0.55615234375, 0.43310546875, 0.0010776519775390625, 0.0005497932434082031, 0.0005345344543457031, 0.0004458427429199219, 0.0003807544708251953, 0.0003132820129394531, 0.0002892017364501953, 0.0002543926239013672, 0.0002219676971435547, 0.00019538402557373047, 0.00018215179443359375, 0.00017893314361572266, 0.0001518726348876953, 0.00011789798736572266, 0.0001074671745300293, 0.00010091066360473633, 9.423494338989258e-05, 8.976459503173828e-05, 8.815526962280273e-05, 8.809566497802734e-05, 8.344650268554688e-05, 8.26716423034668e-05, 8.183717727661133e-05, 7.975101470947266e-05, 7.790327072143555e-05, 7.146596908569336e-05, 7.146596908569336e-05, 6.985664367675781e-05, 6.943941116333008e-05, 6.693601608276367e-05, 6.556510925292969e-05, 6.318092346191406e-05, 6.091594696044922e-05, 5.620718002319336e-05, 5.549192428588867e-05, 5.501508712768555e-05, 5.167722702026367e-05, 5.054473876953125e-05, 5.0008296966552734e-05, 4.941225051879883e-05, 4.857778549194336e-05, 4.762411117553711e-05, 4.38690185546875e-05, 4.363059997558594e-05, 4.3392181396484375e-05, 4.273653030395508e-05, 4.1604042053222656e-05, 4.1425228118896484e-05, 0.00341796875]]","[[9904, 3084, 7199, 39254, 29802, 16991, 243, 100, 14541, 10932, 3216, 487, 13449, 33239, 14783, 133, 440, 50118, 113, 970, 12350, 32541, 2362, 36948, 1185, 6323, 250, 14563, 6766, 1121, 1213, 10643, 2895, 170, 22491, 1711, 104, 8275, 19933, 19847, 32476, 8346, 4420, 7516, 31535, 9685, 6715, 3684, 41010, 25101]]"
"[""{They didn't meant nothin', jus' funnin'.} question: {They were only telling jokes.} Yes or No? answer: Ġ""]","[[2, 45152, 1213, 399, 75, 2425, 45, 11040, 3934, 1236, 687, 108, 1531, 27605, 2652, 24303, 864, 35, 25522, 1213, 58, 129, 2758, 11248, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[8],[15],"[[0.5205078125, 0.462646484375, 0.0017900466918945312, 0.001239776611328125, 0.00070953369140625, 0.0005927085876464844, 0.000583648681640625, 0.0005283355712890625, 0.0005259513854980469, 0.00043487548828125, 0.0003921985626220703, 0.00034809112548828125, 0.0002865791320800781, 0.000240325927734375, 0.0002161264419555664, 0.00020122528076171875, 0.0001933574676513672, 0.00018417835235595703, 0.00017249584197998047, 0.00016570091247558594, 0.00015175342559814453, 0.0001443624496459961, 0.0001404285430908203, 0.000125885009765625, 0.0001251697540283203, 0.00012302398681640625, 0.00011855363845825195, 0.00011813640594482422, 0.00011444091796875, 0.00011289119720458984, 0.00011169910430908203, 0.00011086463928222656, 0.00010728836059570312, 0.00010526180267333984, 0.0001049041748046875, 0.0001043081283569336, 9.810924530029297e-05, 9.59634780883789e-05, 8.970499038696289e-05, 8.380413055419922e-05, 7.861852645874023e-05, 7.736682891845703e-05, 7.18832015991211e-05, 6.985664367675781e-05, 6.967782974243164e-05, 6.788969039916992e-05, 6.771087646484375e-05, 6.747245788574219e-05, 6.74128532409668e-05, 6.490945816040039e-05, 0.0048828125]]","[[9904, 3084, 7199, 14541, 487, 29802, 39254, 14783, 243, 100, 32541, 10932, 16991, 3216, 13449, 36948, 1213, 10643, 2362, 7516, 113, 12350, 440, 38980, 250, 46236, 8346, 35882, 33239, 6766, 1185, 104, 6323, 970, 32476, 1711, 2895, 32458, 133, 40671, 19933, 170, 22491, 33082, 975, 448, 31535, 8275, 32523, 40566]]"
